Код;Наименование;Склад;Валюта;Цена1;Цена2;Цена3;Цена4;Гар.
ПРОДУКЦИЯ APPLE;;;;;;;;
Устройства  APPLE;;;;;;;;
Ноутбуки APPLE MacBook;;;;;;;;
74247;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U285-GG500), USB2.0, прорезиненное покрытие, Зеленый";-;руб.;1829,87;1813,59;1761,5;1735,45;24
80835;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U285-LL500), USB2.0, прорезиненное покрытие, Голубая";+;руб.;1829,87;1813,59;1761,5;1735,45;24
74246;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U285-RR500), USB2.0, прорезиненное покрытие, Красный";+;руб.;1829,87;1813,59;1761,5;1735,45;24
83690;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U285-WW500), USB2.0, прорезиненное покрытие, Белый";+;руб.;1829,87;1813,59;1761,5;1735,45;24
80834;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U285-YY500), USB2.0, прорезиненное покрытие, Желтый";-;руб.;1829,87;1813,59;1761,5;1735,45;24
85392;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U287-BB500), USB2.0, прорезиненное покрытие, Черный";-;руб.;2126,17;2106,63;2044,77;2015,46;24
99942;"Внешний жесткий диск 500Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U287-WW500), USB2.0, прорезиненное покрытие, Белый";+;руб.;2126,17;2106,63;2044,77;2015,46;12
86232;"Внешний жесткий диск 500Gb A-Data  2.5""  CH11, USB3.0, Black";+;руб.;2054,54;2035;1979,65;1950,34;12
86233;"Внешний жесткий диск 500Gb A-Data  2.5""  CH11, USB3.0, Pink";+;руб.;2054,54;2035;1979,65;1950,34;12
86231;"Внешний жесткий диск 500Gb A-Data  2.5""  CH11, USB3.0, White";+;руб.;2074,07;2054,54;1995,93;1966,62;12
73923;"Внешний жесткий диск 500Gb A-Data 2,5""  CH94, USB2.0, Black";-;руб.;1986,16;1966,62;1911,27;1885,22;12
73924;"Внешний жесткий диск 500Gb A-Data 2,5""  CH94, USB2.0, Blue";+;руб.;2074,07;2054,54;1995,93;1966,62;12
73925;"Внешний жесткий диск 500Gb A-Data 2,5""  CH94, USB2.0, White";-;руб.;2074,07;2054,54;1995,93;1966,62;12
97398;"Внешний жесткий диск 500Gb A-Data  2.5""  HD710, USB3.0, Black";+;руб.;2210,82;2191,29;2129,42;2100,12;12
97399;"Внешний жесткий диск 500Gb A-Data  2.5""  HD710, USB3.0, Blue";+;руб.;2210,82;2191,29;2129,42;2100,12;12
97585;"Внешний жесткий диск 500Gb A-Data  2.5""  HD710, USB3.0, Yellow";+;руб.;2210,82;2191,29;2129,42;2100,12;12
102208;"Внешний жесткий диск 500Gb A-Data  2.5""  HV610-500GU3-CBKBL, USB3.0, Black-Blue";+;руб.;2210,82;2191,29;2129,42;2100,12;24
102266;"Внешний жесткий диск 500Gb A-Data  2.5""  HV610-500GU3-CWHBL, USB3.0, White-Blue";+;руб.;2090,35;2070,82;2012,21;1982,9;24
90244;"Внешний жесткий диск 500Gb A-Data  2.5""  NH13, USB3.0, Black";+;руб.;2142,45;2122,91;2061,05;2031,74;10
90245;"Внешний жесткий диск 500Gb A-Data  2.5""  NH13, USB3.0, Silver";+;руб.;2142,45;2122,91;2061,05;2031,74;10
68933;"Внешний жесткий диск 500Gb A-Data 2,5""  NH92, USB2.0, Aluminum, Blue";+;руб.;2142,45;2122,91;2061,05;2031,74;12
68934;"Внешний жесткий диск 500Gb A-Data 2,5""  NH92, USB2.0, Aluminum, Pink";+;руб.;2142,45;2122,91;2061,05;2031,74;12
92320;"Внешний жесткий диск 500Gb A-Data  2.5""  SH12, USB3.0, Black";-;руб.;2266,18;2243,38;2181,52;2148,96;12
92318;"Внешний жесткий диск 500Gb A-Data  2.5""  SH12, USB3.0, Blue";+;руб.;2266,18;2243,38;2181,52;2148,96;12
91388;"Внешний жесткий диск 500Gb A-Data  2.5""  SH14, USB3.0, Black";+;руб.;2178,26;2158,73;2096,86;2064,3;10
91389;"Внешний жесткий диск 500Gb A-Data  2.5""  SH14, USB3.0, Red";+;руб.;2178,26;2158,73;2096,86;2064,3;10
84476;"Внешний жесткий диск 500Gb A-Data 2,5""  SH93, USB2.0, Black";-;руб.;2194,54;2175,01;2113,14;2080,58;10
72767;"Внешний жесткий диск 500Gb A-Data 2,5""  SH93, USB2.0, Red";-;руб.;2194,54;2175,01;2113,14;2080,58;12
102267;"Внешний жесткий диск 500Gb A-Data DashDrive Elite 2.5""  HE720-500GU3-CTI, USB3.0,  Titanium";+;руб.;2578,75;2552,7;2481,07;2445,26;24
81908;"Внешний жесткий диск 500Gb ASUS AN200 2,5""  USB2.0, Black";+;руб.;2682,94;2656,9;2582,01;2546,19;12
84274;"Внешний жесткий диск 500Gb ASUS AN200 2,5""  USB2.0, Brown";+;руб.;2682,94;2656,9;2582,01;2546,19;12
81909;"Внешний жесткий диск 500Gb ASUS AN200 2,5""  USB2.0, Pink";+;руб.;2682,94;2656,9;2582,01;2546,19;12
85497;"Внешний жесткий диск 500Gb ASUS AN300 2,5"", USB3.0, Black";+;руб.;3031,34;3002,03;2917,38;2875,05;12
85498;"Внешний жесткий диск 500Gb ASUS AN300 2,5"", USB3.0, Brown";+;руб.;3031,34;3002,03;2917,38;2875,05;12
85868;"Внешний жесткий диск 500Gb ASUS AN300 2,5"", USB3.0, Pink";+;руб.;3031,34;3002,03;2917,38;2875,05;12
99628;"Внешний жесткий диск 500Gb ASUS AS400 2,5""  USB3.0, Copper";+;руб.;3256;3226,7;3135,53;3089,94;12
97682;"Внешний жесткий диск 500Gb ASUS AS400 2,5""  USB3.0, Metallic";+;руб.;3483,92;3451,36;3353,68;3304,84;12
81911;"Внешний жесткий диск 500Gb ASUS DL 2,5""  USB2.0, Silver";+;руб.;2787,14;2761,09;2682,94;2643,87;12
87298;"Внешний жесткий диск 500Gb ASUS Lamborghini 2,5""  USB2.0, Black";-;руб.;3519,74;3487,18;3386,24;3337,4;12
87299;"Внешний жесткий диск 500Gb ASUS Lamborghini 2,5""  USB2.0, White";+;руб.;3519,74;3487,18;3386,24;3337,4;12
80802;"Внешний жесткий диск 500Gb ASUS Leather 2,5""  USB3.0, Black";+;руб.;3256;3226,7;3135,53;3089,94;12
81910;"Внешний жесткий диск 500Gb ASUS PN250 2,5""  USB2.0  Black";+;руб.;2855,51;2829,46;2751,32;2708,99;12
83450;"Внешний жесткий диск 500Gb ASUS PN300 2,5""  7200rpm, USB3.0 Black";+;руб.;3275,54;3242,98;3151,81;3106,22;12
92711;"Внешний жесткий диск 500Gb Hitachi External Touro Mobile 2.5""  (HTOLMX3EA5001ABB), USB3.0, Black (0S03455)";+;руб.;2054,54;2035;1979,65;1950,34;24
90420;"Внешний жесткий диск 500Gb Hitachi External Touro Mobile Pro 2.5""  (HTOLMEA5001BBB), USB3.0, Black (0S03106)";+;руб.;2158,73;2139,19;2080,58;2048,02;24
96089;Внешний жесткий диск 500Gb Iomega eGo (35506) USB3.0, Ruby Red;+;руб.;2927,14;2897,84;2816,44;2777,37;12
96090;Внешний жесткий диск 500Gb Iomega eGo (35507) USB3.0, Silver;-;руб.;2927,14;2897,84;2816,44;2777,37;12
96091;Внешний жесткий диск 500Gb Iomega Prestige II (35510) USB3.0, Aluminium, Black;-;руб.;2920,63;2891,33;2809,93;2770,86;12
98650;"Внешний жесткий диск 500Gb Seagate Backup Plus 2.5""  (STBU500200) USB3.0, Black";-;руб.;1986,16;1966,62;1911,27;1885,22;24
98651;"Внешний жесткий диск 500Gb Seagate Backup Plus 2.5""  (STBU500201) USB3.0, Silver";+;руб.;1986,16;1966,62;1911,27;1885,22;24
99489;"Внешний жесткий диск 500Gb Seagate Backup Plus 2.5""  (STBU500202) USB3.0, Blue";+;руб.;1986,16;1966,62;1911,27;1885,22;24
99521;"Внешний жесткий диск 500Gb Seagate Backup Plus 2.5""  (STBU500203) USB3.0, Red";+;руб.;1986,16;1966,62;1911,27;1885,22;24
91330;"Внешний жесткий диск 500Gb Seagate Expansion™ Portable Drive  2.5""  (STAX500202) USB3.0, Black";+;руб.;2054,54;2035;1979,65;1950,34;24
99035;"Внешний жесткий диск 500Gb Seagate Expansion™ Portable Drive  2.5""  (STBX500200) USB3.0, Black";+;руб.;1934,06;1914,53;1862,43;1833,13;24
80938;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex 2.5""  (STAA500200) USB2.0, Black";+;руб.;1934,06;1914,53;1862,43;1833,13;24
83363;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex 2.5""  (STAA500205) USB3.0, Black";+;руб.;1969,88;1950,34;1894,99;1865,69;24
84224;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex 2.5""  (STAA500206) USB3.0, Silver";-;руб.;2002,44;1986,16;1927,55;1901,5;24
84225;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex 2.5""  (STAA500207) USB3.0, Blue";-;руб.;2002,44;1986,16;1927,55;1901,5;24
84226;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex 2.5""  (STAA500208) USB3.0, Red";-;руб.;2002,44;1986,16;1927,55;1901,5;24
90065;"Внешний жесткий диск 500Gb Seagate FreeAgent GoFlex Satellite™ 2.5""  (STBF500200) USB3.0, WiFi, Black";+;руб.;5854,29;5798,94;5632,88;5551,48;24
90934;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25A2K) USB2.0, One Touch Backup";+;руб.;2266,18;2243,38;2181,52;2148,96;24
97116;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25A3K) USB3.0, One Touch Backup";-;руб.;2386,65;2363,86;2298,74;2262,92;24
78233;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25D2) 5400rpm, USB2.0  Black";+;руб.;2246,64;2227,1;2161,98;2132,68;12
80261;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25D2-W) , 5400rpm, USB2.0  White";+;руб.;2266,18;2243,38;2181,52;2148,96;12
78230;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25D3) 5400rpm, USB3.0";+;руб.;2230,36;2207,57;2145,7;2116,4;12
90068;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25H2P) 5400rpm, USB2.0, Фиолетовый силиконовый корпус";+;руб.;2386,65;2363,86;2298,74;2262,92;24
90069;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25H3P) 5400rpm, USB3.0, Фиолетовый силиконовый корпус";+;руб.;2318,27;2295,48;2230,36;2197,8;24
82715;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25M2) 5400rpm, USB2.0";+;руб.;2298,74;2279,2;2214,08;2181,52;12
78989;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25M3) , 5400rpm, USB3.0";+;руб.;2350,83;2331,3;2262,92;2230,36;24
65129;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25M-R) , 5400rpm, USB2.0, Red";+;руб.;2298,74;2279,2;2214,08;2181,52;12 СЦ
70777;"Внешний жесткий диск 500Gb Transcend Portable HDD StoreJet 2.5"" (TS500GSJ25P) 5400rpm, USB2.0  Black";-;руб.;2106,63;2087,1;2028,49;1999,18;24
89477;"Внешний жесткий диск 500Gb WD Elements SE Portable 2.5"" (WDBPCK5000ABK) 5400rpm, USB3.0, Black";+;руб.;1956,86;1940,58;1885,22;1855,92;24
98434;"Внешний жесткий диск 500Gb WD My Passport 2.5"" (WDBZZZ5000ABK) 5400rpm, USB3.0, Black";+;руб.;2054,54;2035;1979,65;1950,34;24
98435;"Внешний жесткий диск 500Gb WD My Passport 2.5"" (WDBZZZ5000ABL) 5400rpm, USB3.0, Blue";+;руб.;2093,61;2074,07;2015,46;1986,16;24
98436;"Внешний жесткий диск 500Gb WD My Passport 2.5"" (WDBZZZ5000ARD) 5400rpm, USB3.0, Red";+;руб.;2093,61;2074,07;2015,46;1986,16;24
98437;"Внешний жесткий диск 500Gb WD My Passport 2.5"" (WDBZZZ5000ASL) 5400rpm, USB3.0, Silver";+;руб.;2054,54;2035;1979,65;1950,34;24
98438;"Внешний жесткий диск 500Gb WD My Passport 2.5"" (WDBZZZ5000AWT) 5400rpm, USB3.0, White";+;руб.;2093,61;2074,07;2015,46;1986,16;24
Внешние HDD 750Гб;;;;;;;;
95087;"Внешний жесткий диск 750Gb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-BB750), USB2.0,  Черный";+;руб.;2266,18;2243,38;2181,52;2148,96;24
96333;"Внешний жесткий диск 750Gb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-GB750), USB2.0, Зелено-черный";+;руб.;2266,18;2243,38;2181,52;2148,96;24
93966;"Внешний жесткий диск 750Gb 3Q CAYMAN Portable HDD External 2.5"" (HDD-T225-EB750), USB3.0, Черный/Алюминий";+;руб.;2542,94;2520,14;2448,51;2412,7;24
101911;"Внешний жесткий диск 750Gb 3Q CAYMAN Portable HDD External 2.5"" (HDD-T225-EN750), USB3.0, Коричневый/Алюминий";-;руб.;2542,94;2520,14;2448,51;2412,7;12
84740;"Внешний жесткий диск 750Gb 3Q Glaze Rubber Hairline HDD External 2.5"" (3QHDD-U247H-HB750), USB2.0, Black";+;руб.;2298,74;2279,2;2214,08;2181,52;24
102024;"Внешний жесткий диск 750Gb 3Q Glaze Shiny Hairline 2  Portable HDD External 2.5"" (3QHDD-T200MH-HB750), USB3.0, Black";+;руб.;2282,46;2259,66;2197,8;2165,24;12
102025;"Внешний жесткий диск 750Gb 3Q Glaze Shiny Hairline 2  Portable HDD External 2.5"" (3QHDD-T200MH-HW750), USB3.0, White";+;руб.;2282,46;2259,66;2197,8;2165,24;12
83132;"Внешний жесткий диск 750Gb 3Q Portable HDD External 2.5"" (3QHDD-U235-HB750), USB2.0, Black";-;руб.;2298,74;2279,2;2214,08;2181,52;24
83133;"Внешний жесткий диск 750Gb 3Q Portable HDD External 2.5"" (3QHDD-U235H-HB750), USB2.0, Black";-;руб.;2266,18;2243,38;2181,52;2148,96;12
83134;"Внешний жесткий диск 750Gb 3Q Portable HDD External 2.5"" (3QHDD-U235H-HW750), USB2.0, White";+;руб.;2266,18;2243,38;2181,52;2148,96;24
83131;"Внешний жесткий диск 750Gb 3Q Portable HDD External 2.5"" (3QHDD-U235-HW750), USB2.0, White";+;руб.;2298,74;2279,2;2214,08;2181,52;24
99930;"Внешний жесткий диск 750Gb 3Q Rubber Rainbow Portable HDD External 2.5"" (3QHDD-U287-WW750), USB2.0, прорезиненное покрытие, Белый";+;руб.;2647,13;2624,34;2549,45;2510,38;12
86234;"Внешний жесткий диск 750Gb A-Data  2.5""  CH11, USB3.0, Black";+;руб.;2455,02;2432,23;2363,86;2331,3;12
86236;"Внешний жесткий диск 750Gb A-Data  2.5""  CH11, USB3.0, Pink";+;руб.;2455,02;2432,23;2363,86;2331,3;12
86235;"Внешний жесткий диск 750Gb A-Data  2.5""  CH11, USB3.0, White";+;руб.;2455,02;2432,23;2363,86;2331,3;12
89677;"Внешний жесткий диск 750Gb A-Data 2,5""  CH94, USB2.0, Black";+;руб.;2402,93;2380,14;2315,02;2279,2;12
95750;"Внешний жесткий диск 750Gb A-Data 2,5""  CH94, USB2.0, Pink";+;руб.;2490,84;2468,05;2396,42;2363,86;12
95751;"Внешний жесткий диск 750Gb A-Data 2,5""  CH94, USB2.0, White";-;руб.;2490,84;2468,05;2396,42;2363,86;12
96850;"Внешний жесткий диск 750Gb A-Data  2.5""  HD710, USB3.0, Black";-;руб.;2455,02;2432,23;2363,86;2331,3;12
96851;"Внешний жесткий диск 750Gb A-Data  2.5""  HD710, USB3.0, Blue";-;руб.;2682,94;2656,9;2582,01;2546,19;12
97586;"Внешний жесткий диск 750Gb A-Data  2.5""  HD710, USB3.0, Yellow";-;руб.;2682,94;2656,9;2582,01;2546,19;12
102209;"Внешний жесткий диск 750Gb A-Data  2.5""  HV610-750GU3-CBKBL, USB3.0, Black-Blue";+;руб.;2455,02;2432,23;2363,86;2331,3;24
90246;"Внешний жесткий диск 750Gb A-Data  2.5""  NH13, USB3.0, Black";+;руб.;2682,94;2656,9;2582,01;2546,19;10
90247;"Внешний жесткий диск 750Gb A-Data  2.5""  NH13, USB3.0, Silver";+;руб.;2682,94;2656,9;2582,01;2546,19;10
83542;"Внешний жесткий диск 750Gb A-Data 2,5""  NH92, USB2.0, Aluminum, Blue";-;руб.;2682,94;2656,9;2582,01;2546,19;12
92316;"Внешний жесткий диск 750Gb A-Data 2,5""  NH92, USB2.0, Aluminum, Pink";-;руб.;2682,94;2656,9;2582,01;2546,19;12
94044;"Внешний жесткий диск 750Gb A-Data  2.5""  SH14, USB3.0, Black";+;руб.;2682,94;2656,9;2582,01;2546,19;12
92077;"Внешний жесткий диск 750Gb A-Data  2.5""  SH14, USB3.0, Red";-;руб.;2682,94;2656,9;2582,01;2546,19;10
84477;"Внешний жесткий диск 750Gb A-Data 2,5""  SH93, USB2.0, Black";-;руб.;2787,14;2761,09;2682,94;2643,87;10
83533;"Внешний жесткий диск 750Gb A-Data 2,5""  SH93, USB2.0, Yellow";-;руб.;2787,14;2761,09;2682,94;2643,87;12
91545;"Внешний жесткий диск 750Gb ASUS Lamborghini 2,5""  USB3.0, Black";+;руб.;4112,33;4073,26;3956,04;3900,69;12
91546;"Внешний жесткий диск 750Gb ASUS Lamborghini 2,5""  USB3.0, White";+;руб.;4112,33;4073,26;3956,04;3900,69;12
93890;"Внешний жесткий диск 750Gb Hitachi External  G-DRIVE Slim mobile 2.5"" для Mac OS (GDRUEA7501ADB), USB2.0, Silver  (0G02016)";+;руб.;2334,55;2311,76;2246,64;2214,08;24
90547;"Внешний жесткий диск 750Gb Hitachi External Touro Mobile Pro 2.5""  (HTOLMEA7501BBB), USB3.0, Black (0S03111)";+;руб.;2542,94;2520,14;2448,51;2412,7;24
81058;"Внешний жесткий диск 750Gb Seagate FreeAgent GoFlex 2.5""  (STAA750200) USB2.0, Black";+;руб.;2507,12;2484,33;2415,95;2380,14;24
83365;"Внешний жесткий диск 750Gb Seagate FreeAgent GoFlex 2.5""  (STAA750201) USB3.0, Black";-;руб.;2735,04;2708,99;2634,1;2595,03;24
90936;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25A2K) USB2.0, One Touch Backup";+;руб.;2682,94;2656,9;2582,01;2546,19;24
90935;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25A3K) USB3.0, One Touch Backup";+;руб.;2822,95;2796,9;2715,5;2676,43;24
84453;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25D2) 5400rpm, USB2.0";+;руб.;2507,12;2484,33;2415,95;2380,14;12
84454;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25D2-W) 5400rpm, USB2.0  White";+;руб.;2542,94;2520,14;2448,51;2412,7;12
84755;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25D3) 5400rpm, USB3.0";+;руб.;2578,75;2552,7;2481,07;2445,26;24
90070;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25H2P) 5400rpm, USB2.0, Фиолетовый силиконовый корпус";+;руб.;2578,75;2552,7;2481,07;2445,26;24
90071;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25H3P) 5400rpm, USB3.0, Фиолетовый силиконовый корпус";-;руб.;2682,94;2656,9;2582,01;2546,19;24
84756;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25M2) 5400rpm, USB2.0";+;руб.;2682,94;2656,9;2582,01;2546,19;24
84757;"Внешний жесткий диск 750Gb Transcend Portable HDD StoreJet 2.5"" (TS750GSJ25M3) 5400rpm, USB3.0";+;руб.;2787,14;2761,09;2682,94;2643,87;24
90374;"Внешний жесткий диск 750Gb WD Elements SE Portable 2.5"" (WDBPCK7500ABK) 5400rpm, USB3.0, Black";+;руб.;2855,51;2829,46;2751,32;2708,99;24
Внешние HDD 1.0 - 1.5Тб;;;;;;;;
93472;"Внешний жесткий диск  1.0Tb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-BB1000), USB2.0,  Черный";-;руб.;2682,94;2656,9;2582,01;2546,19;24
93474;"Внешний жесткий диск  1.0Tb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-GB1000), USB2.0, Зелено-черный";+;руб.;2682,94;2656,9;2582,01;2546,19;24
93473;"Внешний жесткий диск  1.0Tb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-LB1000), USB2.0,  Голубой-черный";-;руб.;2682,94;2656,9;2582,01;2546,19;24
93475;"Внешний жесткий диск  1.0Tb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-RB1000), USB2.0,  Красно-черный";-;руб.;2682,94;2656,9;2582,01;2546,19;24
93476;"Внешний жесткий диск  1.0Tb 3Q Alu-Mini Portable HDD External 2.5"" (3QHDD-U223M-SB1000), USB2.0,  Серебрено-черный";-;руб.;2682,94;2656,9;2582,01;2546,19;24
93471;"Внешний жесткий диск  1.0Tb 3Q CAYMAN Portable HDD External 2.5"" (3QHDD-T225-EB1000), USB3.0, Черный/Алюминий";-;руб.;2962,96;2933,66;2852,26;2809,93;12 СЦ
